	0	1	2	3	4	BT
2455	2018/12/07	06:49:10	66	3248	0	32.73813
2456	2018/12/07	06:49:20	68	3248	0	32.73813
2457	2018/12/07	06:49:30	71	3247	0	32.72805
2458	2018/12/07	06:49:40	72	3250	0	32.75829
2459	2018/12/07	06:49:50	70	3247	0	32.72805
2460	2018/12/07	06:50:00	68	3246	0	32.71797
2461	2018/12/07	06:50:10	66	3243	0	32.68773
2462	2018/12/07	06:50:20	68	3246	0	32.71797
2463	2018/12/07	06:50:30	67	3248	0	32.73813
2464	2018/12/07	06:50:40	64	3245	0	32.70789
2465	2018/12/07	06:50:50	65	3246	0	32.71797
2466	2018/12/07	06:51:00	65	3248	0	32.73813
2467	2018/12/07	06:51:10	67	3247	0	32.72805
2468	2018/12/07	06:51:20	66	3247	0	32.72805
2469	2018/12/07	06:51:30	66	3250	0	32.75829
2470	2018/12/07	06:51:40	67	3251	0	32.76837
2471	2018/12/07	06:51:50	67	3251	0	32.76837
2472	2018/12/07	06:52:00	67	3252	0	32.77845
2473	2018/12/07	06:52:10	64	3252	0	32.77845
2474	2018/12/07	06:52:20	65	3250	0	32.75829
2475	2018/12/07	06:52:30	67	3244	0	32.697810000000004
2476	2018/12/07	06:52:40	66	3243	0	32.68773
2477	2018/12/07	06:52:50	66	3239	0	32.64741
2478	2018/12/07	06:53:00	67	3238	0	32.63733
2479	2018/12/07	06:53:10	67	3239	0	32.64741
2480	2018/12/07	06:53:20	68	3241	0	32.66757
2481	2018/12/07	06:53:30	68	3243	0	32.68773
2482	2018/12/07	06:53:40	68	3240	0	32.65749
2483	2018/12/07	06:53:50	69	3242	0	32.67765
2484	2018/12/07	06:54:00	68	3246	0	32.71797
2485	2018/12/07	06:54:10	69	3244	0	32.697810000000004
2486	2018/12/07	06:54:20	69	3249	0	32.74821
2487	2018/12/07	06:54:30	69	3248	0	32.73813
2488	2018/12/07	06:54:40	70	3247	0	32.72805
2489	2018/12/07	06:54:50	71	3245	0	32.70789
2490	2018/12/07	06:55:00	70	3246	0	32.71797
2491	2018/12/07	06:55:10	70	3248	0	32.73813
2492	2018/12/07	06:55:20	70	3249	0	32.74821
2493	2018/12/07	06:55:30	72	3248	0	32.73813
2494	2018/12/07	06:55:40	67	3246	0	32.71797
2495	2018/12/07	06:55:50	67	3255	0	32.80869
2496	2018/12/07	06:56:00	73	3267	0	32.92965
2497	2018/12/07	06:56:10	82	3281	0	33.07077
2498	2018/12/07	06:56:20	61	3294	0	33.20181
2499	2018/12/07	06:56:30	58	3301	0	33.27237
2500	2018/12/07	06:56:40	57	3314	0	33.40341
2501	2018/12/07	06:56:50	58	3319	0	33.453810000000004
2502	2018/12/07	06:57:00	60	3328	0	33.54453
2503	2018/12/07	06:57:10	61	3335	0	33.61509
2504	2018/12/07	06:57:20	63	3343	0	33.695730000000005
2505	2018/12/07	06:57:30	62	3351	0	33.77637
2506	2018/12/07	06:57:40	62	3355	0	33.81669
2507	2018/12/07	06:57:50	63	3358	0	33.84693
2508	2018/12/07	06:58:00	61	3361	0	33.87717
2509	2018/12/07	06:58:10	62	3366	0	33.92757
2510	2018/12/07	06:58:20	63	3369	0	33.95781
2511	2018/12/07	06:58:30	68	3372	0	33.98805
2512	2018/12/07	06:58:40	75	3393	0	34.19973
2513	2018/12/07	06:58:50	70	3402	0	34.29045
2514	2018/12/07	06:59:00	67	3406	0	34.33077
2515	2018/12/07	06:59:10	67	3414	0	34.411410000000004
2516	2018/12/07	06:59:20	66	3416	0	34.43157
2517	2018/12/07	06:59:30	66	3423	0	34.50213
2518	2018/12/07	06:59:40	66	3421	0	34.481970000000004
2519	2018/12/07	06:59:50	67	3423	0	34.50213
2520	2018/12/07	07:00:00	66	3423	0	34.50213
2521	2018/12/07	07:00:10	64	3422	0	34.492050000000006
2522	2018/12/07	07:00:20	65	3422	0	34.492050000000006
2523	2018/12/07	07:00:30	64	3419	0	34.46181
2524	2018/12/07	07:00:40	65	3417	0	34.44165
2525	2018/12/07	07:00:50	66	3417	0	34.44165
2526	2018/12/07	07:01:00	67	3418	0	34.451730000000005
2527	2018/12/07	07:01:10	69	3418	0	34.451730000000005
2528	2018/12/07	07:01:20	68	3415	0	34.421490000000006
2529	2018/12/07	07:01:30	67	3416	0	34.43157
2530	2018/12/07	07:01:40	66	3417	0	34.44165
2531	2018/12/07	07:01:50	66	3414	0	34.411410000000004
2532	2018/12/07	07:02:00	65	3413	0	34.40133
2533	2018/12/07	07:02:10	65	3416	0	34.43157
2534	2018/12/07	07:02:20	65	3415	0	34.421490000000006
2535	2018/12/07	07:02:30	65	3416	0	34.43157
2536	2018/12/07	07:02:40	64	3417	0	34.44165
2537	2018/12/07	07:02:50	65	3416	0	34.43157
2538	2018/12/07	07:03:00	66	3414	0	34.411410000000004
2539	2018/12/07	07:03:10	66	3419	0	34.46181
2540	2018/12/07	07:03:20	66	3418	0	34.451730000000005
2541	2018/12/07	07:03:30	67	3418	0	34.451730000000005
2542	2018/12/07	07:03:40	67	3415	0	34.421490000000006
2543	2018/12/07	07:03:50	66	3415	0	34.421490000000006
2544	2018/12/07	07:04:00	64	3413	0	34.40133
2545	2018/12/07	07:04:10	65	3412	0	34.39125
2546	2018/12/07	07:04:20	65	3411	0	34.381170000000004
2547	2018/12/07	07:04:30	67	3409	0	34.36101
2548	2018/12/07	07:04:40	68	3408	0	34.350930000000005
2549	2018/12/07	07:04:50	68	3407	0	34.34085
2550	2018/12/07	07:05:00	68	3408	0	34.350930000000005
2551	2018/12/07	07:05:10	69	3407	0	34.34085
2552	2018/12/07	07:05:20	69	3399	0	34.26021
2553	2018/12/07	07:05:30	76	3399	0	34.26021
2554	2018/12/07	07:05:40	79	3401	0	34.280370000000005
2555	2018/12/07	07:05:50	69	3396	0	34.22997
2556	2018/12/07	07:06:00	64	3396	0	34.22997
2557	2018/12/07	07:06:10	62	3394	0	34.209810000000004
2558	2018/12/07	07:06:20	61	3391	0	34.179570000000005
2559	2018/12/07	07:06:30	62	3388	0	34.14933
2560	2018/12/07	07:06:40	64	3385	0	34.11909
2561	2018/12/07	07:06:50	66	3383	0	34.09893
2562	2018/12/07	07:07:00	65	3382	0	34.08885
2563	2018/12/07	07:07:10	65	3380	0	34.068690000000004
2564	2018/12/07	07:07:20	65	3382	0	34.08885
2565	2018/12/07	07:07:30	66	3378	0	34.04853
2566	2018/12/07	07:07:40	67	3378	0	34.04853
2567	2018/12/07	07:07:50	67	3376	0	34.02837
2568	2018/12/07	07:08:00	65	3373	0	33.99813
2569	2018/12/07	07:08:10	64	3372	0	33.98805
2570	2018/12/07	07:08:20	65	3372	0	33.98805
2571	2018/12/07	07:08:30	66	3371	0	33.97797
2572	2018/12/07	07:08:40	66	3372	0	33.98805
2573	2018/12/07	07:08:50	65	3367	0	33.937650000000005
2574	2018/12/07	07:09:00	65	3368	0	33.94773
2575	2018/12/07	07:09:10	65	3367	0	33.937650000000005
2576	2018/12/07	07:09:20	63	3366	0	33.92757
2577	2018/12/07	07:09:30	64	3365	0	33.91749
2578	2018/12/07	07:09:40	67	3366	0	33.92757
2579	2018/12/07	07:09:50	70	3366	0	33.92757
2580	2018/12/07	07:10:00	70	3364	0	33.90741
2581	2018/12/07	07:10:10	69	3364	0	33.90741
2582	2018/12/07	07:10:20	70	3362	0	33.88725
2583	2018/12/07	07:10:30	66	3365	0	33.91749
2584	2018/12/07	07:10:40	66	3361	0	33.87717
2585	2018/12/07	07:10:50	66	3362	0	33.88725
2586	2018/12/07	07:11:00	66	3360	0	33.867090000000005
2587	2018/12/07	07:11:10	65	3362	0	33.88725
2588	2018/12/07	07:11:20	65	3361	0	33.87717
2589	2018/12/07	07:11:30	66	3358	0	33.84693
2590	2018/12/07	07:11:40	66	3359	0	33.85701
2591	2018/12/07	07:11:50	67	3357	0	33.836850000000005
2592	2018/12/07	07:12:00	67	3361	0	33.87717
2593	2018/12/07	07:12:10	68	3352	0	33.78645
2594	2018/12/07	07:12:20	72	3329	0	33.554610000000004
2595	2018/12/07	07:12:30	73	3346	0	33.725970000000004
2596	2018/12/07	07:12:40	64	3357	0	33.836850000000005
2597	2018/12/07	07:12:50	61	3362	0	33.88725
2598	2018/12/07	07:13:00	62	3363	0	33.897330000000004
2599	2018/12/07	07:13:10	63	3365	0	33.91749
2600	2018/12/07	07:13:20	65	3367	0	33.937650000000005
2601	2018/12/07	07:13:30	66	3365	0	33.91749
2602	2018/12/07	07:13:40	67	3366	0	33.92757
2603	2018/12/07	07:13:50	64	3368	0	33.94773
2604	2018/12/07	07:14:00	65	3367	0	33.937650000000005
2605	2018/12/07	07:14:10	67	3366	0	33.92757
2606	2018/12/07	07:14:20	66	3370	0	33.967890000000004
2607	2018/12/07	07:14:30	64	3370	0	33.967890000000004
2608	2018/12/07	07:14:40	63	3364	0	33.90741
2609	2018/12/07	07:14:50	61	3365	0	33.91749
2610	2018/12/07	07:15:00	63	3364	0	33.90741
2611	2018/12/07	07:15:10	65	3359	0	33.85701
2612	2018/12/07	07:15:20	65	3358	0	33.84693
2613	2018/12/07	07:15:30	63	3360	0	33.867090000000005
2614	2018/12/07	07:15:40	65	3359	0	33.85701
2615	2018/12/07	07:15:50	64	3359	0	33.85701
2616	2018/12/07	07:16:00	63	3356	0	33.82677
2617	2018/12/07	07:16:10	63	3355	0	33.81669
2618	2018/12/07	07:16:20	64	3357	0	33.836850000000005
2619	2018/12/07	07:16:30	63	3355	0	33.81669
2620	2018/12/07	07:16:40	63	3356	0	33.82677
2621	2018/12/07	07:16:50	63	3354	0	33.80661
2622	2018/12/07	07:17:00	63	3352	0	33.78645
2623	2018/12/07	07:17:10	64	3353	0	33.796530000000004
2624	2018/12/07	07:17:20	64	3348	0	33.74613
2625	2018/12/07	07:17:30	67	3350	0	33.766290000000005
2626	2018/12/07	07:17:40	66	3349	0	33.75621
2627	2018/12/07	07:17:50	65	3346	0	33.725970000000004
2628	2018/12/07	07:18:00	65	3349	0	33.75621
2629	2018/12/07	07:18:10	64	3347	0	33.73605
2630	2018/12/07	07:18:20	64	3344	0	33.70581
2631	2018/12/07	07:18:30	64	3345	0	33.71589
2632	2018/12/07	07:18:40	64	3345	0	33.71589
2633	2018/12/07	07:18:50	63	3343	0	33.695730000000005
2634	2018/12/07	07:19:00	63	3344	0	33.70581
2635	2018/12/07	07:19:10	64	3340	0	33.66549
2636	2018/12/07	07:19:20	66	3340	0	33.66549
2637	2018/12/07	07:19:30	63	3341	0	33.67557
2638	2018/12/07	07:19:40	64	3336	1	33.625170000000004
2639	2018/12/07	07:19:50	70	3334	0	33.60501
2640	2018/12/07	07:20:00	73	3317	1	33.43365
2641	2018/12/07	07:20:10	88	3301	0	33.27237
2642	2018/12/07	07:20:20	83	3291	0	33.17157
2643	2018/12/07	07:20:30	69	3283	0	33.09093
2644	2018/12/07	07:20:40	64	3281	0	33.07077
2645	2018/12/07	07:20:50	62	3275	0	33.01029
2646	2018/12/07	07:21:00	62	3280	0	33.06069
2647	2018/12/07	07:21:10	61	3279	0	33.05061
2648	2018/12/07	07:21:20	62	3281	0	33.07077
2649	2018/12/07	07:21:30	62	3285	0	33.111090000000004
2650	2018/12/07	07:21:40	63	3288	0	33.14133
2651	2018/12/07	07:21:50	65	3289	0	33.15141
2652	2018/12/07	07:22:00	64	3297	0	33.23205
2653	2018/12/07	07:22:10	64	3301	0	33.27237
2654	2018/12/07	07:22:20	67	3308	0	33.34293
2655	2018/12/07	07:22:30	67	3311	0	33.37317
2656	2018/12/07	07:22:40	64	3314	0	33.40341
2657	2018/12/07	07:22:50	64	3320	0	33.46389
2658	2018/12/07	07:23:00	65	3324	0	33.50421
2659	2018/12/07	07:23:10	63	3331	0	33.57477
2660	2018/12/07	07:23:20	62	3336	0	33.625170000000004
2661	2018/12/07	07:23:30	64	3339	0	33.65541
2662	2018/12/07	07:23:40	63	3341	0	33.67557
2663	2018/12/07	07:23:50	59	3342	0	33.68565
2664	2018/12/07	07:24:00	59	3346	0	33.725970000000004
2665	2018/12/07	07:24:10	60	3350	0	33.766290000000005
2666	2018/12/07	07:24:20	61	3357	0	33.836850000000005
2667	2018/12/07	07:24:30	63	3357	0	33.836850000000005
2668	2018/12/07	07:24:40	62	3361	0	33.87717
2669	2018/12/07	07:24:50	61	3364	0	33.90741
2670	2018/12/07	07:25:00	61	3367	0	33.937650000000005
2671	2018/12/07	07:25:10	62	3411	0	34.381170000000004
2672	2018/12/07	07:25:20	69	3397	0	34.240050000000004
2673	2018/12/07	07:25:30	70	3392	0	34.18965
2674	2018/12/07	07:25:40	65	3389	0	34.15941
2675	2018/12/07	07:25:50	63	3391	0	34.179570000000005
2676	2018/12/07	07:26:00	62	3386	0	34.12917
2677	2018/12/07	07:26:10	61	3386	0	34.12917
2678	2018/12/07	07:26:20	63	3387	0	34.139250000000004
2679	2018/12/07	07:26:30	61	3394	0	34.209810000000004
2680	2018/12/07	07:26:40	63	3404	0	34.310610000000004
2681	2018/12/07	07:26:50	84	3413	0	34.40133
2682	2018/12/07	07:27:00	73	3415	0	34.421490000000006
2683	2018/12/07	07:27:10	69	3412	0	34.39125
2684	2018/12/07	07:27:20	66	3411	0	34.381170000000004
2685	2018/12/07	07:27:30	61	3410	0	34.37109
2686	2018/12/07	07:27:40	60	3405	0	34.320690000000006
2687	2018/12/07	07:27:50	61	3408	0	34.350930000000005
2688	2018/12/07	07:28:00	61	3404	0	34.310610000000004
2689	2018/12/07	07:28:10	62	3403	0	34.30053
2690	2018/12/07	07:28:20	63	3403	0	34.30053
2691	2018/12/07	07:28:30	64	3396	0	34.22997
2692	2018/12/07	07:28:40	65	3399	0	34.26021
2693	2018/12/07	07:28:50	65	3398	0	34.250130000000006
2694	2018/12/07	07:29:00	58	3393	0	34.19973
2695	2018/12/07	07:29:10	58	3392	0	34.18965
2696	2018/12/07	07:29:20	60	3389	0	34.15941
2697	2018/12/07	07:29:30	62	3386	0	34.12917
2698	2018/12/07	07:29:40	62	3385	0	34.11909
2699	2018/12/07	07:29:50	61	3381	1	34.078770000000006
2700	2018/12/07	07:30:00	64	3396	0	34.22997
2701	2018/12/07	07:30:10	85	3408	0	34.350930000000005
2702	2018/12/07	07:30:20	85	3411	1	34.381170000000004
2703	2018/12/07	07:30:30	79	3421	1	34.481970000000004
2704	2018/12/07	07:30:40	74	3421	0	34.481970000000004
2705	2018/12/07	07:30:50	66	3421	0	34.481970000000004
2706	2018/12/07	07:31:00	66	3421	0	34.481970000000004
2707	2018/12/07	07:31:10	68	3424	0	34.51221
2708	2018/12/07	07:31:20	74	3416	0	34.43157
2709	2018/12/07	07:31:30	71	3415	1	34.421490000000006
2710	2018/12/07	07:31:40	72	3406	0	34.33077
2711	2018/12/07	07:31:50	68	3401	0	34.280370000000005
2712	2018/12/07	07:32:00	70	3399	0	34.26021
2713	2018/12/07	07:32:10	69	3398	0	34.250130000000006
2714	2018/12/07	07:32:20	67	3394	0	34.209810000000004
2715	2018/12/07	07:32:30	69	3404	1	34.310610000000004
2716	2018/12/07	07:32:40	75	3399	0	34.26021
2717	2018/12/07	07:32:50	72	3404	0	34.310610000000004
2718	2018/12/07	07:33:00	70	3399	1	34.26021
2719	2018/12/07	07:33:10	72	3393	0	34.19973
2720	2018/12/07	07:33:20	68	3394	0	34.209810000000004
2721	2018/12/07	07:33:30	67	3386	0	34.12917
2722	2018/12/07	07:33:40	66	3377	0	34.038450000000005
2723	2018/12/07	07:33:50	66	3373	0	33.99813
2724	2018/12/07	07:34:00	68	3362	0	33.88725
2725	2018/12/07	07:34:10	67	3354	0	33.80661
2726	2018/12/07	07:34:20	67	3349	0	33.75621
2727	2018/12/07	07:34:30	70	3344	0	33.70581
2728	2018/12/07	07:34:40	69	3337	0	33.63525
2729	2018/12/07	07:34:50	68	3330	0	33.56469
2730	2018/12/07	07:35:00	67	3325	0	33.51429
2731	2018/12/07	07:35:10	67	3319	0	33.453810000000004
2732	2018/12/07	07:35:20	66	3311	0	33.37317
2733	2018/12/07	07:35:30	66	3311	0	33.37317
2734	2018/12/07	07:35:40	67	3308	0	33.34293
2735	2018/12/07	07:35:50	67	3305	0	33.31269
2736	2018/12/07	07:36:00	67	3301	0	33.27237
2737	2018/12/07	07:36:10	68	3295	0	33.211890000000004
2738	2018/12/07	07:36:20	68	3294	0	33.20181
2739	2018/12/07	07:36:30	68	3291	0	33.17157
2740	2018/12/07	07:36:40	68	3290	0	33.16149
2741	2018/12/07	07:36:50	69	3287	0	33.13125
2742	2018/12/07	07:37:00	67	3284	0	33.10101
2743	2018/12/07	07:37:10	67	3283	0	33.09093
2744	2018/12/07	07:37:20	68	3281	0	33.07077
2745	2018/12/07	07:37:30	70	3278	0	33.040530000000004
2746	2018/12/07	07:37:40	70	3279	0	33.05061
2747	2018/12/07	07:37:50	72	3306	1	33.32277
2748	2018/12/07	07:38:00	73	3298	1	33.24213
2749	2018/12/07	07:38:10	75	3301	1	33.27237
2750	2018/12/07	07:38:20	84	3308	1	33.34293
2751	2018/12/07	07:38:30	95	3332	0	33.58485
2752	2018/12/07	07:38:40	86	3333	0	33.594930000000005
2753	2018/12/07	07:38:50	80	3335	0	33.61509
2754	2018/12/07	07:39:00	80	3334	0	33.60501
2755	2018/12/07	07:39:10	77	3328	0	33.54453
2756	2018/12/07	07:39:20	77	3325	0	33.51429
2757	2018/12/07	07:39:30	79	3329	0	33.554610000000004
2758	2018/12/07	07:39:40	82	3326	0	33.524370000000005
2759	2018/12/07	07:39:50	84	3325	0	33.51429
2760	2018/12/07	07:40:00	86	3323	0	33.49413
2761	2018/12/07	07:40:10	87	3340	0	33.66549
2762	2018/12/07	07:40:20	81	3357	0	33.836850000000005
2763	2018/12/07	07:40:30	76	3360	0	33.867090000000005
2764	2018/12/07	07:40:40	78	3365	0	33.91749
2765	2018/12/07	07:40:50	76	3368	0	33.94773
2766	2018/12/07	07:41:00	78	3372	0	33.98805
2767	2018/12/07	07:41:10	80	3371	0	33.97797
2768	2018/12/07	07:41:20	80	3370	1	33.967890000000004
2769	2018/12/07	07:41:30	78	3375	0	34.01829
2770	2018/12/07	07:41:40	73	3372	1	33.98805
2771	2018/12/07	07:41:50	78	3371	0	33.97797
2772	2018/12/07	07:42:00	78	3373	0	33.99813
2773	2018/12/07	07:42:10	81	3369	0	33.95781
2774	2018/12/07	07:42:20	79	3377	0	34.038450000000005
2775	2018/12/07	07:42:30	79	3374	0	34.008210000000005
2776	2018/12/07	07:42:40	79	3372	0	33.98805
2777	2018/12/07	07:42:50	79	3371	0	33.97797
2778	2018/12/07	07:43:00	79	3375	0	34.01829
2779	2018/12/07	07:43:10	75	3377	0	34.038450000000005
2780	2018/12/07	07:43:20	76	3381	1	34.078770000000006
2781	2018/12/07	07:43:30	74	3379	1	34.05861
2782	2018/12/07	07:43:40	81	3384	1	34.109010000000005
2783	2018/12/07	07:43:50	83	3383	0	34.09893
2784	2018/12/07	07:44:00	80	3383	0	34.09893
2785	2018/12/07	07:44:10	79	3383	0	34.09893
2786	2018/12/07	07:44:20	78	3389	0	34.15941
2787	2018/12/07	07:44:30	80	3394	0	34.209810000000004
2788	2018/12/07	07:44:40	85	3387	1	34.139250000000004
2789	2018/12/07	07:44:50	92	3391	0	34.179570000000005
2790	2018/12/07	07:45:00	96	3385	1	34.11909
2791	2018/12/07	07:45:10	102	3386	1	34.12917
2792	2018/12/07	07:45:20	88	3397	1	34.240050000000004
2793	2018/12/07	07:45:30	86	3394	0	34.209810000000004
2794	2018/12/07	07:45:40	87	3394	0	34.209810000000004
2795	2018/12/07	07:45:50	84	3389	1	34.15941
2796	2018/12/07	07:46:00	82	3388	1	34.14933
2797	2018/12/07	07:46:10	81	3385	1	34.11909
2798	2018/12/07	07:46:20	75	3347	1	33.73605
2799	2018/12/07	07:46:30	75	3356	1	33.82677
2800	2018/12/07	07:46:40	77	3330	1	33.56469
2801	2018/12/07	07:46:50	91	3327	0	33.53445
2802	2018/12/07	07:47:00	90	3312	0	33.383250000000004
2803	2018/12/07	07:47:10	82	3300	0	33.26229
2804	2018/12/07	07:47:20	70	3286	0	33.12117
2805	2018/12/07	07:47:30	68	3275	0	33.01029
2806	2018/12/07	07:47:40	70	3265	0	32.90949
2807	2018/12/07	07:47:50	69	3260	0	32.85909
2808	2018/12/07	07:48:00	69	3248	0	32.73813
2809	2018/12/07	07:48:10	71	3241	0	32.66757
2810	2018/12/07	07:48:20	72	3234	0	32.59701
2811	2018/12/07	07:48:30	69	3223	0	32.48613
2812	2018/12/07	07:48:40	68	3226	0	32.51637
2813	2018/12/07	07:48:50	68	3227	0	32.52645
2814	2018/12/07	07:49:00	67	3224	0	32.49621
2815	2018/12/07	07:49:10	65	3222	0	32.47605
2816	2018/12/07	07:49:20	66	3217	0	32.42565
2817	2018/12/07	07:49:30	66	3219	0	32.44581
2818	2018/12/07	07:49:40	65	3248	0	32.73813
2819	2018/12/07	07:49:50	66	3267	0	32.92965
2820	2018/12/07	07:50:00	0	3270	0	32.95989
2821	2018/12/07	07:50:10	66	3277	0	33.03045
2822	2018/12/07	07:50:20	66	3282	0	33.08085
2823	2018/12/07	07:50:30	67	3276	0	33.02037
2824	2018/12/07	07:50:40	73	3272	0	32.98005
2825	2018/12/07	07:50:50	68	3276	0	33.02037
2826	2018/12/07	07:51:00	66	3275	0	33.01029
2827	2018/12/07	07:51:10	66	3279	0	33.05061
2828	2018/12/07	07:51:20	66	3284	0	33.10101
2829	2018/12/07	07:51:30	64	3285	0	33.111090000000004
2830	2018/12/07	07:51:40	66	3287	0	33.13125
2831	2018/12/07	07:51:50	65	3289	0	33.15141
2832	2018/12/07	07:52:00	66	3291	0	33.17157
2833	2018/12/07	07:52:10	66	3290	0	33.16149
2834	2018/12/07	07:52:20	66	3296	0	33.22197
2835	2018/12/07	07:52:30	66	3298	0	33.24213
2836	2018/12/07	07:52:40	65	3297	0	33.23205
2837	2018/12/07	07:52:50	66	3299	0	33.25221
2838	2018/12/07	07:53:00	68	3303	0	33.29253
2839	2018/12/07	07:53:10	66	3303	0	33.29253
2840	2018/12/07	07:53:20	66	3304	0	33.30261
2841	2018/12/07	07:53:30	65	3305	0	33.31269
2842	2018/12/07	07:53:40	66	3308	0	33.34293
2843	2018/12/07	07:53:50	67	3307	0	33.33285
2844	2018/12/07	07:54:00	67	3310	0	33.36309
2845	2018/12/07	07:54:10	67	3310	0	33.36309
2846	2018/12/07	07:54:20	68	3314	0	33.40341
2847	2018/12/07	07:54:30	68	3321	1	33.47397
2848	2018/12/07	07:54:40	75	3317	0	33.43365
2849	2018/12/07	07:54:50	78	3315	0	33.41349
2850	2018/12/07	07:55:00	76	3311	0	33.37317
2851	2018/12/07	07:55:10	71	3316	0	33.423570000000005
2852	2018/12/07	07:55:20	66	3310	0	33.36309
2853	2018/12/07	07:55:30	65	3311	0	33.37317
2854	2018/12/07	07:55:40	65	3305	0	33.31269
2855	2018/12/07	07:55:50	63	3305	0	33.31269
2856	2018/12/07	07:56:00	64	3304	0	33.30261
2857	2018/12/07	07:56:10	66	3314	0	33.40341
2858	2018/12/07	07:56:20	65	3313	0	33.39333
2859	2018/12/07	07:56:30	64	3310	0	33.36309
2860	2018/12/07	07:56:40	66	3308	0	33.34293
2861	2018/12/07	07:56:50	65	3307	0	33.33285
2862	2018/12/07	07:57:00	64	3307	0	33.33285
2863	2018/12/07	07:57:10	65	3309	0	33.353010000000005
2864	2018/12/07	07:57:20	67	3313	0	33.39333
2865	2018/12/07	07:57:30	68	3319	0	33.453810000000004
2866	2018/12/07	07:57:40	67	3317	0	33.43365
2867	2018/12/07	07:57:50	71	3322	0	33.48405
2868	2018/12/07	07:58:00	70	3321	0	33.47397
2869	2018/12/07	07:58:10	68	3320	0	33.46389
2870	2018/12/07	07:58:20	64	3318	0	33.44373
2871	2018/12/07	07:58:30	65	3309	1	33.353010000000005
2872	2018/12/07	07:58:40	71	3322	0	33.48405
2873	2018/12/07	07:58:50	75	3318	0	33.44373
2874	2018/12/07	07:59:00	73	3315	0	33.41349
2875	2018/12/07	07:59:10	73	3324	0	33.50421
2876	2018/12/07	07:59:20	73	3317	0	33.43365
2877	2018/12/07	07:59:30	69	3322	0	33.48405
2878	2018/12/07	07:59:40	68	3330	0	33.56469
2879	2018/12/07	07:59:50	67	3327	0	33.53445
2880	2018/12/07	08:00:00	75	3333	0	33.594930000000005
2881	2018/12/07	08:00:10	73	3339	0	33.65541
2882	2018/12/07	08:00:20	68	3345	0	33.71589
2883	2018/12/07	08:00:30	67	3348	0	33.74613
2884	2018/12/07	08:00:40	68	3347	0	33.73605
2885	2018/12/07	08:00:50	67	3353	0	33.796530000000004
2886	2018/12/07	08:01:00	67	3354	0	33.80661
2887	2018/12/07	08:01:10	67	3352	1	33.78645
2888	2018/12/07	08:01:20	70	3351	0	33.77637
2889	2018/12/07	08:01:30	76	3359	0	33.85701
2890	2018/12/07	08:01:40	77	3364	0	33.90741
2891	2018/12/07	08:01:50	70	3368	0	33.94773
2892	2018/12/07	08:02:00	68	3367	0	33.937650000000005
2893	2018/12/07	08:02:10	66	3370	0	33.967890000000004
2894	2018/12/07	08:02:20	67	3376	0	34.02837
2895	2018/12/07	08:02:30	67	3374	0	34.008210000000005
2896	2018/12/07	08:02:40	67	3383	0	34.09893
2897	2018/12/07	08:02:50	66	3387	0	34.139250000000004
2898	2018/12/07	08:03:00	67	3392	0	34.18965
2899	2018/12/07	08:03:10	66	3392	0	34.18965
2900	2018/12/07	08:03:20	66	3393	0	34.19973
2901	2018/12/07	08:03:30	67	3396	0	34.22997
2902	2018/12/07	08:03:40	68	3398	0	34.250130000000006
2903	2018/12/07	08:03:50	66	3399	0	34.26021
2904	2018/12/07	08:04:00	67	3402	0	34.29045
2905	2018/12/07	08:04:10	65	3403	0	34.30053
2906	2018/12/07	08:04:20	65	3406	0	34.33077
2907	2018/12/07	08:04:30	64	3410	0	34.37109
2908	2018/12/07	08:04:40	63	3417	0	34.44165
2909	2018/12/07	08:04:50	64	3423	0	34.50213
2910	2018/12/07	08:05:00	66	3426	0	34.53237
2911	2018/12/07	08:05:10	66	3429	0	34.56261000000001
2912	2018/12/07	08:05:20	67	3435	0	34.623090000000005
2913	2018/12/07	08:05:30	63	3435	0	34.623090000000005
2914	2018/12/07	08:05:40	67	3413	0	34.40133
2915	2018/12/07	08:05:50	81	3395	0	34.21989
2916	2018/12/07	08:06:00	71	3386	0	34.12917
2917	2018/12/07	08:06:10	68	3387	0	34.139250000000004
2918	2018/12/07	08:06:20	69	3392	1	34.18965
2919	2018/12/07	08:06:30	75	3368	0	33.94773
2920	2018/12/07	08:06:40	94	3358	1	33.84693
2921	2018/12/07	08:06:50	83	3367	1	33.937650000000005
2922	2018/12/07	08:07:00	76	3330	1	33.56469
2923	2018/12/07	08:07:10	77	3288	1	33.14133
2924	2018/12/07	08:07:20	76	3281	1	33.07077
2925	2018/12/07	08:07:30	96	3301	1	33.27237
2926	2018/12/07	08:07:40	81	3300	1	33.26229
2927	2018/12/07	08:07:50	75	3302	1	33.282450000000004
2928	2018/12/07	08:08:00	81	3276	1	33.02037
2929	2018/12/07	08:08:10	77	3275	1	33.01029
2930	2018/12/07	08:08:20	80	3264	1	32.89941
2931	2018/12/07	08:08:30	79	3255	1	32.80869
2932	2018/12/07	08:08:40	80	3262	1	32.87925
2933	2018/12/07	08:08:50	86	3254	1	32.798610000000004
2934	2018/12/07	08:09:00	87	3296	1	33.22197
2935	2018/12/07	08:09:10	86	3303	1	33.29253
2936	2018/12/07	08:09:20	88	3295	0	33.211890000000004
2937	2018/12/07	08:09:30	89	3293	1	33.19173
2938	2018/12/07	08:09:40	88	3306	1	33.32277
2939	2018/12/07	08:09:50	92	3287	1	33.13125
2940	2018/12/07	08:10:00	88	3272	1	32.98005
